Query ID,Winner,BM25_nDCG@10,Dense_nDCG@10,Hybrid_RRF_nDCG@10,Hybrid_Rerank_nDCG@10
test_query2282,BM25,0.6410457898283652,0.32542886242602714,0.5014276442746162,0.39842793454336184
test_query2283,BM25,1.0,1.0,1.0,1.0
test_query2284,Hybrid (RRF),0.43810818083050457,0.6719377023185354,0.7885497208855957,0.7670273914429264
test_query2285,BM25,0.7788065869851872,0.55206785919664,0.7314470771099789,0.7215194105726964
test_query2286,BM25,0.866947989864271,0.6489315753318465,0.8643145546088337,0.84860265890399
test_query2287,BM25,1.0,1.0,1.0,1.0
test_query2288,BM25,1.0,1.0,1.0,1.0
test_query2289,Dense,0.6410457898283652,0.8482378089219645,0.7510916729774053,0.7289115290270202
test_query2290,BM25,0.42838543210841196,0.42257499837058643,0.30523488393970116,0.424926013816671
test_query2291,BM25,1.0,1.0,1.0,0.933745776545611
test_query2292,BM25,0.6911279212606076,0.14279514403613733,0.3381686774636725,0.4530643748551537
test_query2293,BM25,1.0,0.9052116356304493,1.0,1.0
test_query2294,Dense,0.727329844310522,0.9363792118010483,0.933745776545611,0.9363792118010483
test_query2295,Hybrid (RRF),0.6758704024811183,0.49118023727106,0.7534494445524138,0.6082965289412681
test_query2296,Dense,0.22009176629808017,0.3589542101716347,0.22009176629808017,0.22009176629808017
test_query2297,Hybrid + Rerank,0.9305687780632227,0.8899541168509599,0.9266360779006401,1.0
test_query2298,BM25,0.5861163849908828,0.3589542101716347,0.42257499837058643,0.5326208815196265
test_query2299,Dense,0.31017134364653787,0.31954962756492084,0.2980272981222516,0.27848058942730364
test_query2300,BM25,0.4710361549625273,0.37183505243062814,0.43545584062957987,0.3863474142462608
test_query2301,Hybrid (RRF),0.4690000933206748,0.5077181160122074,0.84860265890399,0.5548010254700116
test_query2302,Hybrid (RRF),0.7538142945344393,0.4690000933206748,0.9216017310213247,0.841492960259019
test_query2303,Dense,0.07839826897867533,0.40002324830925196,0.28371255449703187,0.31488013066763093
test_query2304,Dense,0.3589542101716347,0.914856882358379,0.5868924718493931,0.7917267193679839
test_query2305,Dense,0.4690000933206748,0.7631925784528223,0.6203974344166848,0.4690000933206748
test_query2306,BM25,0.7600791051976192,0.5100691314582919,0.424926013816671,0.4537425745411855
test_query2307,Dense,0.42520843362602373,0.7503359712972109,0.5907272848394973,0.42520843362602373
test_query2308,BM25,0.5333576782543337,0.32149616226344435,0.43042149375026456,0.46270962158308354
test_query2309,Dense,0.9216017310213247,0.9305687780632227,0.9266360779006401,0.9266360779006401
test_query2310,Dense,0.914856882358379,1.0,1.0,1.0
test_query2311,BM25,0.6530488081313035,0.4697557950008693,0.6313419460517601,0.5302442049991305
test_query2312,BM25,0.22009176629808017,0.09478836436955078,0.11004588314904008,0.09478836436955078
test_query2313,BM25,1.0,0.4954588824701808,0.8630152897016883,1.0
test_query2314,BM25,1.0,0.804810999209339,0.8603818544462509,0.7116179486056782
test_query2315,Dense,0.0,0.5206178632166882,0.09478836436955078,0.42520843362602373
test_query2316,BM25,0.8482378089219645,0.4322788421471916,0.826813366651774,0.7280855459907165
test_query2317,Hybrid + Rerank,0.615406227586239,0.7222954974312066,0.7605591431973849,0.7877736340270854
test_query2318,BM25,1.0,0.8603818544462509,1.0,1.0
test_query2319,Hybrid + Rerank,0.84860265890399,0.9363792118010483,0.9305687780632227,1.0
test_query2320,Dense,0.43231813227099475,0.8899541168509599,0.642186726668901,0.627507133061656
test_query2321,Dense,0.8643145546088337,1.0,1.0,1.0
test_query2322,BM25,1.0,0.8572048559638628,1.0,0.9052116356304493
test_query2323,BM25,0.7065443116025598,0.3683756341388872,0.5645252544249327,0.485813635742251
test_query2324,Dense,0.5415879285615245,0.6216966993238303,0.4595326231006953,0.3714891073940902
test_query2325,Dense,0.914856882358379,1.0,0.914856882358379,0.8572048559638628
test_query2326,Hybrid + Rerank,0.2835149363066189,0.37183505243062814,0.45577863618303804,0.522032859637427
test_query2327,Hybrid (RRF),0.6207622843987103,0.6500332220485792,0.835780413693672,0.7682269253321375
test_query2328,BM25,1.0,0.8643145546088337,1.0,1.0
test_query2329,Hybrid + Rerank,0.3063365306564336,0.28323251649726616,0.6274092458891772,0.7630946912803436
test_query2330,BM25,1.0,1.0,1.0,1.0
test_query2331,BM25,0.9216017310213247,0.5621931439243354,0.7100226348397882,0.7125523635307982
test_query2332,Hybrid + Rerank,0.9363792118010483,0.6059848036189867,0.9363792118010483,1.0
test_query2333,Hybrid + Rerank,0.914856882358379,0.8572048559638628,0.9266360779006401,0.9305687780632227
test_query2334,Hybrid (RRF),0.7655934900767002,0.8643145546088337,0.866947989864271,0.6489315753318465
test_query2335,Dense,0.7951657524814092,1.0,1.0,0.9052116356304493
test_query2336,Hybrid (RRF),0.9305687780632227,0.8643145546088337,0.9363792118010483,0.8482378089219645
test_query2337,Hybrid (RRF),0.800693766409882,0.8236998933965709,0.866947989864271,0.7682269253321375
test_query2338,Hybrid + Rerank,0.3436966913921454,0.70844095012329,0.6110191504983019,0.7600791051976192
test_query2339,Dense,0.6431211415940209,0.7720617383222417,0.6994739030813919,0.7467045958894682
test_query2340,Hybrid + Rerank,0.9305687780632227,0.9052116356304493,0.9363792118010483,1.0
test_query2341,BM25,0.933745776545611,0.8553475075669357,0.9266360779006401,0.914856882358379
test_query2342,Dense,0.48964844873235525,0.5684579545875155,0.5372903784169164,0.5113553108118986
test_query2343,Hybrid + Rerank,0.627507133061656,0.70844095012329,0.7007731679885374,0.7720617383222417
test_query2344,Dense,0.34948673995165525,0.4736695902179647,0.42021722679557794,0.34301849170611365
test_query2345,Hybrid + Rerank,0.6281460426238844,0.9266360779006401,0.8899541168509599,1.0
test_query2346,Dense,0.9305687780632227,1.0,1.0,1.0
test_query2347,Hybrid + Rerank,0.772837825180752,0.7877736340270854,0.8318477135310893,1.0
test_query2348,BM25,0.9216017310213247,0.7100226348397882,0.84860265890399,0.8899541168509599
test_query2349,Dense,0.22009176629808017,0.5166851630541054,0.30523488393970116,0.4351098955930419
test_query2350,BM25,1.0,0.4440973278132557,0.914856882358379,1.0
test_query2351,Dense,0.4220949603708207,0.7136540102475308,0.6947651160602989,0.6437684113853992
test_query2352,BM25,1.0,0.8899541168509599,1.0,0.9266360779006401
test_query2353,BM25,0.8643145546088337,0.800693766409882,0.793584067764911,0.6274092458891772
test_query2354,Hybrid (RRF),0.7846170207230129,0.5519699720241614,0.7885497208855957,0.6243301345792677
test_query2355,Dense,0.41528076708874123,0.5907272848394973,0.5810820381115676,0.5522654773870531
test_query2356,Hybrid + Rerank,0.3589542101716347,0.5868924718493931,0.6274092458891772,0.800693766409882
test_query2357,Hybrid + Rerank,0.6500332220485792,0.6320787427864673,0.7104770117651426,0.7162874455029682
test_query2358,BM25,0.46692474155501895,0.36602461869280256,0.37326895379685443,0.34445239307233994
test_query2359,Dense,0.6136525857537393,0.77523873680463,0.5423640154200349,0.6489315753318465
test_query2360,BM25,0.5193185983095427,0.1487639058405727,0.40002324830925196,0.28952298823485745
test_query2361,BM25,0.5363559634917963,0.3714891073940902,0.48153499054313026,0.32149616226344435
test_query2362,Hybrid + Rerank,0.8482378089219645,0.5384313152574521,0.7967610662472993,0.866947989864271
test_query2363,Dense,0.727329844310522,1.0,0.914856882358379,0.84860265890399
test_query2364,Hybrid (RRF),0.857980942822373,0.7222954974312066,0.8630152897016883,0.857980942822373
test_query2365,BM25,1.0,1.0,1.0,0.933745776545611
test_query2366,BM25,1.0,0.5326208815196265,0.800693766409882,0.6489315753318465
test_query2367,BM25,0.8701249883466593,0.22009176629808017,0.6489315753318465,0.3436966913921454
test_query2368,BM25,0.3714891073940902,0.23680742154717782,0.2934367834519528,0.20248323207250624
test_query2369,Hybrid (RRF),0.7000949683025056,0.9052116356304493,0.9266360779006401,0.7479350596733328
test_query2370,Hybrid + Rerank,0.48864468918810133,0.4690000933206748,0.4690000933206748,0.5352543167750639
test_query2371,Dense,0.42257499837058643,0.841492960259019,0.7289115290270202,0.6601585067762746
test_query2372,Dense,0.6390097281865127,0.7600791051976192,0.725452110735279,0.7222954974312066
test_query2373,BM25,0.5337225282363589,0.498250645792228,0.46158906992086357,0.4826366372598628
test_query2374,Dense,0.30240383049385083,0.45166722277552973,0.3783033006761697,0.34445239307233994
test_query2375,BM25,0.7759944384848244,0.6235540477207574,0.7663491917568946,0.7655934900767002
test_query2376,Hybrid (RRF),0.39215784798408637,0.4658230948382866,0.4710361549625273,0.4631896595828492
test_query2377,BM25,0.15850703974098102,0.1584091525685025,0.1584091525685025,0.1584091525685025
test_query2378,Hybrid (RRF),0.800693766409882,0.84860265890399,0.8553475075669357,0.8263333286520083
test_query2379,BM25,1.0,0.9216017310213247,1.0,1.0
test_query2380,BM25,0.7125523635307982,0.4690000933206748,0.5637884576902256,0.5384313152574521
test_query2381,BM25,0.9363792118010483,0.7702043899253147,0.8643145546088337,0.8482378089219645
test_query2382,Dense,0.6207622843987103,0.9363792118010483,0.933745776545611,0.6659485553357843
test_query2383,Hybrid + Rerank,0.46785915648013904,0.5239294981581574,0.5215784827120726,0.6145870006788592
test_query2384,Hybrid + Rerank,0.6203974344166848,0.6325414799409712,0.6968404678259545,0.8630152897016883
test_query2385,Hybrid + Rerank,0.530263109944618,0.5716349530699038,0.715550648768261,0.7600791051976192
test_query2386,BM25,0.6698623505528798,0.0,0.36670281837883434,0.6698623505528798
test_query2387,Hybrid (RRF),0.42021722679557794,0.33798414482679834,0.44006674047819433,0.44006674047819433
test_query2388,Hybrid (RRF),0.37566986542073233,0.2735872697693364,0.38504814933911535,0.37326895379685443
test_query2389,Hybrid + Rerank,0.22009176629808017,0.22009176629808017,0.22009176629808017,0.33013764944712026
test_query2390,BM25,1.0,1.0,1.0,1.0
test_query2391,Hybrid + Rerank,0.30523488393970116,0.22009176629808017,0.23758350840568812,0.4537425745411855
test_query2392,Hybrid + Rerank,0.7909506325094737,0.5637884576902256,0.7909506325094737,1.0
test_query2393,Dense,0.8643145546088337,0.9216017310213247,0.8572048559638628,0.914856882358379
test_query2394,BM25,1.0,0.7846170207230129,0.8603818544462509,0.8454256604216017
test_query2395,Hybrid + Rerank,0.15850703974098102,0.467122359745432,0.3636237070689246,0.48471198902551854
test_query2396,BM25,0.3190952506395664,0.24703059344735182,0.23440650992329987,0.2435522702101235
test_query2397,BM25,0.5677211578528083,0.2984900352767555,0.456899187845258,0.3589542101716347
test_query2398,Hybrid (RRF),0.5988751049740155,0.576323354912681,0.6620158551732016,0.6403089930936581
test_query2399,Hybrid (RRF),0.4690000933206748,0.43545584062957987,0.5834330535576521,0.45841207143847534
test_query2400,Hybrid + Rerank,0.2866919347890071,0.6136525857537393,0.5900490851534655,0.8521705090845474
test_query2401,Hybrid + Rerank,0.7967610662472993,0.6489315753318465,0.800693766409882,0.8482378089219645
test_query2402,Dense,0.6687607038361472,0.7827392871477702,0.7385567757549499,0.7479350596733328
test_query2403,Dense,0.6117952373568122,0.6987957033953602,0.5867945846769145,0.576323354912681
test_query2404,BM25,1.0,0.7104770117651426,0.8899541168509599,0.8899541168509599
test_query2405,Hybrid + Rerank,0.38504814933911535,0.4042383682811874,0.4419240888751214,0.45577863618303804
test_query2406,BM25,1.0,1.0,1.0,1.0
test_query2407,Dense,0.22009176629808017,0.6141069626790936,0.28371255449703187,0.4447551423209717
test_query2408,Hybrid + Rerank,0.8643145546088337,0.6496872770120411,0.8553475075669357,0.866947989864271
test_query2409,BM25,1.0,1.0,1.0,1.0
test_query2410,Dense,0.9266360779006401,1.0,1.0,0.8643145546088337
test_query2411,Hybrid (RRF),0.3570764765963919,0.08514311764162098,0.5181190644203317,0.31017134364653787
test_query2412,Hybrid + Rerank,0.715550648768261,0.7058075148678526,0.772837825180752,0.8572048559638628
test_query2413,Dense,0.642186726668901,1.0,0.642186726668901,0.7759944384848244
test_query2414,BM25,0.7975167679274937,0.41528076708874123,0.6528642754944294,0.46001266110046096
test_query2415,BM25,0.9216017310213247,0.7116179486056782,0.841492960259019,0.866947989864271
test_query2416,Dense,0.40067051810063,1.0,0.9305687780632227,0.857980942822373
test_query2417,Hybrid (RRF),0.36670281837883434,0.5181001594748443,0.7116179486056782,0.5084738176924019
test_query2418,Hybrid (RRF),0.8572048559638628,0.835780413693672,1.0,1.0
test_query2419,Hybrid + Rerank,0.22716217481924803,0.3589542101716347,0.4163824138054737,0.43231813227099475
test_query2420,Hybrid + Rerank,0.6874708847784536,0.605504765619221,0.6364741801035539,0.6975961695061491
test_query2421,Dense,0.9363792118010483,1.0,0.7151857987862356,0.800693766409882
test_query2422,Dense,0.6051399156371955,0.7133080652109929,0.6936634693435663,0.5357086937004182
test_query2423,Hybrid + Rerank,0.13698471029831175,0.557780405761987,0.4800032020044255,0.5847192329112588
test_query2424,Hybrid (RRF),0.5264282969545138,0.5522654773870531,0.6879509227782195,0.6180396628416763
test_query2425,Dense,0.3241295975188817,0.39486008436280445,0.2532954041105318,0.3913817611255761
test_query2426,Dense,0.6274092458891772,0.6332196796270029,0.5637884576902256,0.5637884576902256
test_query2427,BM25,0.841492960259019,0.43735247915031,0.8389574121760602,0.7312625444731047
test_query2428,Hybrid (RRF),0.7381919257729245,0.684383072597662,0.9052116356304493,0.681660451040628
test_query2429,BM25,0.793584067764911,0.31204907722178066,0.37326895379685443,0.4721567066247473
test_query2430,Hybrid + Rerank,0.9363792118010483,0.8643145546088337,0.9363792118010483,1.0
test_query2431,Dense,0.0,0.38589303732090635,0.21222636597291458,0.3222722491219547
test_query2432,Hybrid + Rerank,0.5637884576902256,0.8611375561264454,0.7859162856301584,0.8630152897016883
test_query2433,Dense,0.8200685179888283,0.8318477135310893,0.7542686714597936,0.6141069626790936
test_query2434,Hybrid + Rerank,0.7849818707050383,0.5077181160122074,0.7909506325094737,0.8572048559638628
test_query2435,Hybrid + Rerank,0.8200685179888283,0.84860265890399,0.8318477135310893,0.9363792118010483
test_query2436,BM25,0.9363792118010483,0.37850091886658266,0.4985723557253838,0.7183627972686238
test_query2437,BM25,0.857980942822373,0.8572048559638628,0.8553475075669357,0.8415908474314976
test_query2438,Dense,0.22009176629808017,1.0,0.7065632165480471,0.3499667779514209
test_query2439,Hybrid + Rerank,0.2618080742270754,0.6274092458891772,0.5423640154200349,0.6816808362189438
test_query2440,Hybrid + Rerank,0.5360735436824436,0.5107164012496701,0.5964984284535195,0.7564477297898766
test_query2441,Dense,0.5103515512676448,0.5483327772244702,0.5107164012496701,0.4959389204699464
test_query2442,Dense,0.9305687780632227,1.0,1.0,1.0
test_query2443,BM25,0.9266360779006401,0.6683063269107928,0.8572048559638628,0.7381919257729245
test_query2444,BM25,1.0,1.0,1.0,1.0
test_query2445,Hybrid (RRF),0.9363792118010483,0.933745776545611,1.0,1.0
test_query2446,Hybrid (RRF),0.1884441521277154,0.1487639058405727,0.25469837558210445,0.25469837558210445
test_query2447,BM25,1.0,0.3570764765963919,0.39375843764607193,0.5599332595218056
test_query2448,BM25,1.0,1.0,1.0,0.8611375561264454
test_query2449,BM25,0.5658245193320782,0.44510108735750953,0.4634464183177906,0.45577863618303804
test_query2450,Hybrid (RRF),0.40067051810063,0.35266373843404347,0.44510108735750953,0.3764459522792426
test_query2451,Dense,0.42838543210841196,0.7034066032439746,0.6434035614033737,0.5739723394665964
test_query2452,Dense,0.6046855387118412,0.7967610662472993,0.7788065869851872,0.6874708847784536
test_query2453,BM25,0.6311443278613471,0.4800032020044255,0.5676818677290053,0.39842793454336184
test_query2454,Hybrid + Rerank,0.933745776545611,0.857980942822373,0.9266360779006401,1.0
test_query2455,Hybrid + Rerank,0.78180487222265,0.6489315753318465,0.727329844310522,0.8701249883466593
test_query2456,BM25,1.0,0.857980942822373,1.0,0.9052116356304493
test_query2457,BM25,0.5541432109622958,0.06943122193677727,0.24309789328476902,0.29659339675602525
test_query2458,Hybrid (RRF),0.5541432109622958,0.8236998933965709,0.8572048559638628,0.841492960259019
test_query2459,Hybrid + Rerank,0.530263109944618,0.521098444712307,0.37326895379685443,0.5900490851534655
test_query2460,Dense,0.9305687780632227,1.0,0.9363792118010483,1.0
test_query2461,Hybrid (RRF),0.750637296052051,0.9305687780632227,1.0,0.8364586133797037
test_query2462,BM25,0.7967610662472993,0.5388856921828065,0.5868924718493931,0.7183627972686238
test_query2463,BM25,0.9363792118010483,0.3843113526044082,0.5481540639795447,0.4985723557253838
test_query2464,Dense,0.4354747455750672,0.6901935063354876,0.5478527392247046,0.5107164012496701
test_query2465,BM25,1.0,0.9363792118010483,1.0,0.9216017310213247
test_query2466,Dense,0.914856882358379,1.0,0.9305687780632227,0.9216017310213247
test_query2467,Hybrid (RRF),0.6339753813071974,0.6352557412688555,0.7759944384848244,0.7385567757549499
test_query2468,Hybrid (RRF),0.4985723557253838,0.4537425745411855,0.5388856921828065,0.3589542101716347
test_query2469,BM25,0.9363792118010483,0.8482378089219645,0.8630152897016883,0.866947989864271
test_query2470,BM25,1.0,0.933745776545611,1.0,1.0
test_query2471,Dense,0.13568544539116628,0.4170606134915054,0.23758350840568812,0.3227266260473091
test_query2472,Dense,0.47870393709728,1.0,0.9363792118010483,0.9363792118010483
test_query2473,Dense,0.914856882358379,1.0,0.9363792118010483,0.914856882358379
test_query2474,BM25,0.4800032020044255,0.4736695902179647,0.4228506620510153,0.4230293752959408
test_query2475,Dense,0.33013764944712026,1.0,0.5704044892860389,0.9363792118010483
test_query2476,Hybrid (RRF),0.8115558478722846,0.7778721720600673,0.8236998933965709,0.7778721720600673
test_query2477,BM25,1.0,0.8701249883466593,0.9266360779006401,0.866947989864271
test_query2478,Dense,0.8899541168509599,1.0,1.0,1.0
test_query2479,Hybrid (RRF),0.6311443278613471,0.5294438830372382,0.7663491917568946,0.6363762929310753
test_query2480,Hybrid + Rerank,0.35359815335916356,0.11004588314904008,0.20483424751859086,0.6371523797895856
test_query2481,Hybrid + Rerank,0.5695785062497354,0.8364586133797037,0.933745776545611,1.0
test_query2482,BM25,1.0,0.9266360779006401,1.0,1.0
test_query2483,Dense,0.914856882358379,1.0,1.0,1.0
test_query2484,BM25,0.6399441431116327,0.41528076708874123,0.4885468020156227,0.6390097281865127
test_query2485,Hybrid + Rerank,0.5264282969545138,0.46035860613699886,0.45166722277552973,0.5481351590340573
test_query2486,BM25,0.7630946912803436,0.3785988060390612,0.6437684113853992,0.6994739030813919
test_query2487,Hybrid (RRF),0.7630946912803436,0.5215784827120726,0.7753366239771086,0.5704044892860389
test_query2488,Dense,0.8630152897016883,1.0,0.9363792118010483,0.8482378089219645
test_query2489,BM25,1.0,0.7967610662472993,0.7670273914429264,0.8512360941594274
test_query2490,BM25,1.0,0.9363792118010483,1.0,0.914856882358379
test_query2491,Hybrid + Rerank,0.5541432109622958,0.4440973278132557,0.6059848036189867,0.6489315753318465
test_query2492,BM25,0.6325414799409712,0.6051399156371955,0.5637884576902256,0.5867945846769145
test_query2493,Hybrid + Rerank,0.6489315753318465,0.866947989864271,0.8521705090845474,0.8701249883466593
test_query2494,Dense,0.09478836436955078,1.0,0.800693766409882,1.0
test_query2495,BM25,0.8482378089219645,0.31488013066763093,0.3589542101716347,0.5637884576902256
test_query2496,Hybrid + Rerank,0.5152880109744815,0.46785915648013904,0.5017100640839688,0.5501126236272343
test_query2497,Dense,0.4393885407921626,0.84860265890399,0.7015099647232446,0.6410457898283652
test_query2498,Dense,0.6719377023185354,0.9363792118010483,0.8512360941594274,0.4885468020156227
test_query2499,Dense,0.477504403208069,0.6352557412688555,0.6004311286161025,0.6253338941235216
test_query2500,Dense,0.33013764944712026,1.0,0.8318477135310893,0.8899541168509599
test_query2501,Hybrid + Rerank,0.8263333286520083,0.6339753813071974,0.8263333286520083,0.8611375561264454
test_query2502,Hybrid + Rerank,0.4634464183177906,0.4228506620510153,0.4634464183177906,0.4736695902179647
test_query2503,Dense,0.7917267193679839,1.0,1.0,0.9216017310213247
test_query2504,Dense,0.13568544539116628,0.24966402870278917,0.1681522864689108,0.24966402870278917
test_query2505,Hybrid + Rerank,0.42021722679557794,0.47682620352203725,0.4736695902179647,0.5551469705065496
test_query2506,Dense,0.6185197008414421,0.7479350596733328,0.6901935063354876,0.5645441593704201
test_query2507,Hybrid (RRF),0.9216017310213247,0.741670249010153,0.9266360779006401,0.7778721720600673
test_query2508,Hybrid + Rerank,0.5999767516907479,0.44773452261294694,0.4710361549625273,0.611755947233009
test_query2509,Dense,0.4963932973953009,0.6678262889110271,0.3932783996463063,0.4920062203073637
test_query2510,Hybrid (RRF),0.5423640154200349,0.9266360779006401,0.9363792118010483,0.9266360779006401
test_query2511,BM25,0.7846170207230129,0.6968404678259545,0.7116179486056782,0.6835381846158709
test_query2512,Hybrid (RRF),0.5829393865084944,0.41528076708874123,0.741670249010153,0.39531446128815884
test_query2513,BM25,1.0,1.0,1.0,1.0
test_query2514,Hybrid (RRF),0.31488013066763093,0.7753366239771086,0.7846170207230129,0.6489315753318465
test_query2515,Hybrid (RRF),0.23944085680261515,0.3476293915547282,0.4162845266329952,0.4131075281506069
test_query2516,BM25,0.7791714369672127,0.5637884576902256,0.6371523797895856,0.48882922182497546
test_query2517,Dense,0.38504814933911535,0.4954588824701808,0.40030566811860463,0.4760705018418426
test_query2518,Dense,0.6530488081313035,0.7605591431973849,0.7315449642824575,0.750637296052051
test_query2519,Dense,0.22009176629808017,0.6871952210980248,0.36885567213865283,0.6274092458891772
test_query2520,Dense,0.3038377318600772,0.31280477890197517,0.31280477890197517,0.28838205139432177
test_query2521,Hybrid + Rerank,0.7222954974312066,0.5271064966405455,0.6332196796270029,0.772837825180752
test_query2522,Dense,0.3594085870969891,0.5473983622993502,0.5193185983095427,0.5173633627401372
test_query2523,BM25,0.8482378089219645,0.6371523797895856,0.6437684113853992,0.800693766409882
test_query2524,Hybrid + Rerank,0.28323251649726616,0.29727159644205703,0.4131075281506069,0.4710361549625273
test_query2525,Hybrid + Rerank,0.841492960259019,0.8200685179888283,0.826813366651774,0.8482378089219645
test_query2526,Dense,0.3589542101716347,0.77523873680463,0.43735247915031,0.5423640154200349
test_query2527,Hybrid (RRF),0.6898286563534621,0.7753366239771086,0.793584067764911,0.7670273914429264
test_query2528,Hybrid (RRF),0.6871952210980248,0.7065836017263629,0.7967610662472993,0.605504765619221
test_query2529,Dense,0.8389574121760602,1.0,0.9363792118010483,1.0
test_query2530,Hybrid + Rerank,0.14201905717762703,0.9305687780632227,0.8701249883466593,1.0
test_query2531,BM25,0.5847192329112588,0.40160493302575007,0.45166722277552973,0.44270017573363163
test_query2532,Dense,0.2489083270225946,0.39842793454336184,0.34445239307233994,0.3398414932237254
test_query2533,Hybrid + Rerank,0.6281460426238844,0.6777277508780454,0.611755947233009,0.7215194105726964
test_query2534,Hybrid + Rerank,0.727329844310522,0.6758704024811183,0.642186726668901,0.7846170207230129
test_query2535,BM25,1.0,1.0,1.0,1.0
test_query2536,BM25,1.0,0.8572048559638628,0.8701249883466593,0.8643145546088337
test_query2537,Hybrid + Rerank,0.5894280199323518,0.5174612499126158,0.5771493379489847,0.5919268187287083
test_query2538,Hybrid + Rerank,0.9052116356304493,0.6555476069276601,0.9266360779006401,1.0
test_query2539,Hybrid + Rerank,0.31488013066763093,0.1731866333482261,0.2435522702101235,0.3932783996463063
test_query2540,Hybrid + Rerank,0.8701249883466593,0.8482378089219645,0.933745776545611,1.0
test_query2541,Dense,0.5900490851534655,0.6555476069276601,0.6023277671368327,0.5289638450374726
test_query2542,BM25,0.8611375561264454,0.3316936730892071,0.84860265890399,0.7975167679274937
test_query2543,Dense,0.8701249883466593,1.0,1.0,1.0
test_query2544,Hybrid + Rerank,0.0,0.18340980524840012,0.13698471029831175,0.27770450256879337
test_query2545,BM25,1.0,1.0,1.0,1.0
test_query2546,Dense,0.715550648768261,0.7967610662472993,0.7917267193679839,0.5730379245414764
test_query2547,Dense,0.2685529228900211,0.4322788421471916,0.33087444618182743,0.3636237070689246
test_query2548,Dense,0.13568544539116628,0.47010174003740723,0.2940945979596688,0.30306164500156685
test_query2549,BM25,1.0,1.0,1.0,1.0
test_query2550,BM25,0.7721596254947203,0.5599332595218056,0.6117952373568122,0.7721596254947203
test_query2551,Hybrid (RRF),0.7503359712972109,0.6879509227782195,0.762416491594312,0.7479350596733328
test_query2552,Hybrid + Rerank,0.8701249883466593,0.5423640154200349,0.8553475075669357,0.9052116356304493
test_query2553,Dense,0.6578986223737446,0.8482378089219645,0.7682269253321375,0.36288691033421744
test_query2554,Hybrid (RRF),0.933745776545611,0.866947989864271,0.9363792118010483,0.933745776545611
test_query2555,Hybrid + Rerank,0.25284102718517737,0.26462022272743835,0.26462022272743835,0.32149616226344435
test_query2556,Dense,0.48571574856977245,0.7241528458281337,0.5684579545875155,0.716485063693381
test_query2557,Dense,0.8200685179888283,0.866947989864271,0.8415908474314976,0.6214011939609386
test_query2558,Dense,0.0,0.5053603444371989,0.06943122193677727,0.43231813227099475
test_query2559,BM25,1.0,0.9363792118010483,0.9363792118010483,1.0
test_query2560,Hybrid + Rerank,0.8572048559638628,0.8701249883466593,0.8603818544462509,0.9363792118010483
test_query2561,Hybrid (RRF),0.772837825180752,0.6987957033953602,0.77523873680463,0.7453016244178956
test_query2562,BM25,1.0,1.0,1.0,1.0
test_query2563,Hybrid (RRF),0.7917267193679839,0.7849818707050383,0.9363792118010483,0.7788065869851872
test_query2564,Dense,0.6489315753318465,0.7917267193679839,0.727329844310522,0.5677211578528083
test_query2565,Hybrid + Rerank,0.6569815082938864,0.5522654773870531,0.6015720654566381,0.7503359712972109
test_query2566,Hybrid + Rerank,0.477504403208069,0.5481351590340573,0.5847192329112588,0.6004311286161025
test_query2567,Hybrid (RRF),0.6325414799409712,0.47938213678331176,0.642186726668901,0.5478527392247046
test_query2568,Hybrid (RRF),0.7034066032439746,0.40853591842579556,0.7542686714597936,0.513528549750033
test_query2569,Dense,0.5022037311331264,0.8521705090845474,0.8165901947515999,0.7791714369672127
test_query2570,Hybrid (RRF),0.7162874455029682,0.8415908474314976,0.8611375561264454,0.7799082337019199
test_query2571,BM25,0.7917063341896681,0.6969179698201173,0.6906478832608419,0.611755947233009
test_query2572,Dense,0.8701249883466593,0.9266360779006401,0.8701249883466593,0.866947989864271
test_query2573,Hybrid (RRF),0.5063209639325833,0.5357086937004182,0.7510916729774053,0.6726934039987301
test_query2574,BM25,0.750637296052051,0.5423640154200349,0.642186726668901,0.5541432109622958
test_query2575,BM25,0.8415908474314976,0.652370608445272,0.684383072597662,0.6901935063354876
test_query2576,Dense,0.4963932973953009,0.9266360779006401,0.8553475075669357,0.5517854393872873
test_query2577,Dense,0.22466337602289155,0.23944085680261515,0.1681522864689108,0.1681522864689108
test_query2578,BM25,1.0,1.0,1.0,0.933745776545611
test_query2579,BM25,1.0,0.9363792118010483,1.0,1.0
test_query2580,BM25,1.0,1.0,1.0,1.0
test_query2581,BM25,0.4351098955930419,0.388244052766991,0.388244052766991,0.4315420454124844
test_query2582,Dense,0.39375843764607193,0.6015720654566381,0.5509662124799075,0.5548989126424904
test_query2583,Dense,0.07839826897867533,0.1884441521277154,0.17630010660342912,0.18340980524840012
test_query2584,Dense,0.6325414799409712,0.727329844310522,0.7222954974312066,0.627507133061656
test_query2585,BM25,1.0,0.3589542101716347,0.6117952373568122,0.7846170207230129
test_query2586,BM25,1.0,0.9266360779006401,1.0,1.0
test_query2587,Dense,0.13698471029831175,0.44510108735750953,0.30240383049385083,0.3372080579682881
test_query2588,Hybrid + Rerank,0.8482378089219645,0.9363792118010483,0.841492960259019,1.0
test_query2589,Dense,0.5509662124799075,0.7948833326720564,0.6520881886359191,0.7827392871477702
test_query2590,Hybrid (RRF),0.32730659600126993,0.36680070555131283,0.45184593602045525,0.39673781793804724
